CustomerID,City,State,Rating,Country
id23065,sonoma,california,2,United States
id23066,colorado springs,colorado,2,United States
id23067,willcox,arizona,3,United States
id23068,seymour,tennessee,5,United States
id23069,west olive,michigan,10,United States
id23070,winchester,virginia,3,United States
id23071,prospect park,pennsylvania,8,United States
id23072,waynesburg,pennsylvania,10,United States
id23073,tempe,arizona,1,United States
id23074,veedersburg,indiana,1,United States
id23075,granger,texas,10,United States
id23076,hammonton,new jersey,3,United States
id23077,atlanta,georgia,5,United States
id23078,brandon,manitoba,6,Canada
id23079,crestview,florida,5,United States
id23080,burnham,england,6,Uganda
id23081,pennsville,new jersey,4,United States
id23082,brighton,michigan,10,United States
id23083,san angelo,texas,4,United States
id23084,asheville,north carolina,1,United States
id23085,indianapolis,indiana,3,United States
id23086,tofino,british columbia,9,Canada
id23087,portsmouth,new hampshire,5,United States
id23088,seattle,washington,9,United States
id23089,silver springs,florida,1,United States
id23090,conroe,texas,3,United States
id23091,red springs,north carolina,1,United States
id23092,kiama,new south wales,3,Australia
id23093,maywood,nebraska,9,United States
id23094,auckland,north island,8,New Zealand
id23095,australia,new south wales,9,Australia
id23096,norwalk,connecticut,6,United States
id23097,cincinnati,ohio,1,United States
id23098,litchfield,connecticut,8,United Kingdom
id23099,patchogue,new york,8,United States
id23100,winter haven,florida,10,United States
id23101,new york,new york,8,United States
id23102,crofton,maryland,6,United States
id23103,philadelphia,pennsylvania,4,United States
id23104,duncan,british columbia,7,Canada
id23105,kaneohe,hawaii,6,United States
id23106,winnipeg,manitoba,6,Canada
id23107,inverness,florida,5,United States
id23108,oak lawn,illinois,10,United States
id23109,brooklyn,new york,10,United States
id23110,trezevant,tennessee,2,United States
id23111,marysville,washington,8,United States
id23112,new richmond,wisconsin,2,United States
id23113,st peters,missouri,9,United States
id23114,philadelphia,pennsylvania,5,United States
id23115,simi valley,california,5,United States
id23116,melbourne,victoria,6,Australia
id23117,galiano island,british columbia,10,Canada
id23118,scotsburn,nova scotia,8,Canada
id23119,reno,nevada,7,United States
id23120,gordon,new south wales,9,Australia
id23121,waldorf,maryland,4,United States
id23122,erie,pennsylvania,9,United States
id23123,ocala,florida,6,United States
id23124,phoenix,arizona,1,United States
id23125,marlton,new jersey,3,United States
id23126,milton,florida,7,United States
id23127,little rock,arkansas,7,United States
id23128,santa cruz,california,9,United States
id23129,isle of wight,england,6,United Kingdom
id23130,woolstock,iowa,6,United States
id23131,san bernardino,california,8,United States
id23132,nassau bay,texas,1,United States
id23133,kennett square,pennsylvania,3,United States
id23134,astorville,ontario,2,Canada
id23135,victoria,british columbia,5,Canada
id23136,san diego,california,9,United States
id23137,waddell,arizona,7,United States
id23138,rantoul,illinois,5,United States
id23139,wellington,Unknown,8,New Zealand
id23140,aiea,hawaii,4,United States
id23141,seminole,florida,2,United States
id23142,guelph,ontario,5,Canada
id23143,santee,california,1,United States
id23144,atlanta,georgia,6,United States
id23145,sun valley,california,6,United States
id23146,falls church,virginia,7,United States
id23147,redding,california,1,United States
id23148,keaau,hawaii,2,United States
id23149,albany,california,5,United States
id23150,niagara falls,ontario,5,Canada
id23151,roanoke,virginia,8,United States
id23152,othello,washington,6,United States
id23153,winter haven,florida,8,United States
id23154,lancaster,pennsylvania,6,United States
id23155,winnipeg,manitoba,8,Canada
id23156,san rafael,california,9,United States
id23157,ottawa,ontario,8,Canada
id23158,lemoyne,pennsylvania,5,United States
id23159,san francisco,california,3,United States
id23160,camden,new jersey,10,United States
id23161,sydney,new south wales,4,Australia
id23162,panama city,florida,5,United States
id23163,fayetteville,arkansas,5,United States
id23164,tarrytown,new york,7,United States
id23165,kenosha,wisconsin,3,United States
id23166,plano,texas,10,United States
id23167,el cajon,california,1,United States
id23168,charlotte,north carolina,4,United States
id23169,baton rouge,louisiana,10,United States
id23170,hammond,louisiana,3,United States
id23171,hesperia,california,10,United States
id23172,fairfield,connecticut,4,United States
id23173,hercules,california,8,United States
id23174,topsham,maine,7,United States
id23175,corrales,new mexico,4,United States
id23176,beaverton,oregon,6,United States
id23177,germantown,maryland,9,United States
id23178,lake jackson,tennessee,5,United States
id23179,van buren,arkansas,5,United States
id23180,claremont,california,9,United States
id23181,lynchburg,virginia,1,United States
id23182,bklyn,new york,9,United States
id23183,boonville,missouri,6,United States
id23184,tehachapi,california,4,United States
id23185,new britain,pennsylvania,9,United States
id23186,san antonio,texas,3,United States
id23187,dallas,texas,5,United States
id23188,genova,liguria,8,Italy
id23189,melbourne,victoria,3,Australia
id23190,kelowna,british columbia,3,Canada
id23191,durham,north carolina,6,United States
id23192,melbourne,victoria,4,Australia
id23193,melbourne,victoria,9,Australia
id23194,hobart,tasmania,7,Australia
id23195,chattanooga,tennessee,4,United States
id23196,chelmsford,england,9,United Kingdom
id23197,auckland,brown bay,6,New Zealand
id23198,kuala lumpur,Unknown,1,Malaysia
id23199,east victoria park,western australia,8,Australia
id23200,port melbourne,victoria,7,Australia
id23201,wellston,ohio,4,United States
id23202,toronto,ontario,5,Canada
id23203,melbourne,victoria,1,Australia
id23204,cobram,victoria,4,Australia
id23205,winnipeg,manitoba,1,Canada
id23206,london,ontario,5,Canada
id23207,petersfield,england,3,United Kingdom
id23208,croydon,england,4,United Kingdom
id23209,auburn,washington,3,United States
id23210,lascassas,tennessee,1,United States
id23211,tucson,arizona,7,United States
id23212,frankfurt,hessen,10,Germany
id23213,leesburg,virginia,10,United States
id23214,lyon,rhone,8,France
id23215,london,england,4,United Kingdom
id23216,regina,saskatchewan,5,Canada
id23217,prescott valley,arizona,3,United States
id23218,salem,oregon,5,United States
id23219,melbourne,victoria,4,Australia
id23220,san diego,california,9,United States
id23221,atlanta,georgia,9,United States
id23223,sant cugat del valls,barcelona,4,Spain
id23224,gelnhausen,hessen,9,Germany
id23225,sao paulo,sao paulo,3,Brazil
id23226,glen rock,new jersey,7,United States
id23227,lambesc,bouches du rhone,5,France
id23228,washington,dc,8,United States
id23229,singapore,Unknown,9,Singapore
id23230,chicago,illinois,8,United States
id23231,baytown,texas,3,United States
id23232,paris,ile de france,9,France
id23233,san jose,california,8,United States
id23234,jacksonville,florida,10,United States
id23235,somersworth,new hampshire,9,United States
id23236,paris,Unknown,1,France
id23237,lyon,rhone alpes,7,France
id23238,cambon,midipyrnnes,4,France
id23239,roma,lazio,2,Italy
id23240,manchester,england,7,United Kingdom
id23241,tacna,tacna,9,Peru
id23242,rochester,washington,7,United States
id23243,melbourne,victoria,1,Australia
id23244,tarragona,tarragona,9,Spain
id23245,valencia,valencia,10,Spain
id23246,sevilla,sevilla,7,Spain
id23247,parma,italy,8,Italy
id23248,prat de llobregat,barcelona,10,Spain
id23249,indianapolis,indiana,10,United States
id23250,leiden,Unknown,8,Unknown
id23251,grossgerau,hessen,4,Germany
id23252,grays,vermont,9,United Kingdom
id23253,london,england,6,United Kingdom
id23254,nrnberg,bayern,2,Germany
id23255,orlando,florida,10,United States
id23256,leiria,leiria,8,Portugal
id23257,riehen,basel,5,Switzerland
id23258,kln cologne,nordrheinwestfalen,3,Germany
id23259,arrasate,Unknown,1,Spain
id23260,barcelona,catalunya,9,Spain
id23261,salvador,bahia,2,Brazil
id23262,perth,western australia,6,Australia
id23263,milano,lombardia,2,Italy
id23264,madrid,madrid,7,Spain
id23265,st pete beach,florida,1,United States
id23266,bhubaneswar,orissa,2,India
id23267,vienna,Unknown,7,Austria
id23268,collinsville,illinois,8,United States
id23269,westover,west virginia,6,United States
id23270,paris,ile de france,3,France
id23271,new york,new york,3,United States
id23272,birmingham,england,10,United Kingdom
id23273,bloomington,indiana,8,United States
id23274,kanata,ontario,6,Canada
id23275,atlanta,georgia,5,United States
id23276,st peters,missouri,10,United States
id23277,singapore,Unknown,3,Singapore
id23278,mesa,arizona,6,United States
id23279,aurora,ontario,1,Canada
id23280,kingman,arizona,6,United States
id23281,lansdale,pennsylvania,5,United States
id23282,grand marais,minnesota,3,United States
id23283,kl,Unknown,3,Malaysia
id23284,red deer,alberta,6,Canada
id23285,whitehorse,yukon territory,4,Canada
id23286,randolph,nebraska,6,United States
id23287,toronto,Unknown,8,Unknown
id23288,wollstonecraft,new south wales,7,Australia
id23289,kitakyushu,fukuoka,3,Japan
id23290,london,england,9,United Kingdom
id23291,aurora,illinois,6,United States
id23292,cincinnati,ohio,6,United States
id23293,new york city,new york,6,United States
id23294,arenys de mar,Unknown,4,Spain
id23295,bologna,emilia romagna,2,Italy
id23296,atlanta,georgia,6,United States
id23297,oceanside,california,6,United States
id23298,austin,texas,10,United States
id23299,norwalk,connecticut,7,United States
id23300,valencia,va,10,Spain
id23301,randolph,massachusetts,9,United States
id23302,barcelona,catalunya,10,Spain
id23303,fullerton,california,4,United States
id23304,vilanova i la geltr,catalunya,4,Spain
id23305,gold coast,queensland,1,Australia
id23306,ashland,wisconsin,8,United States
id23307,aurora,colorado,2,United States
id23308,edinburgh,scotland,3,United Kingdom
id23309,calgary,alberta,3,Canada
id23310,empoli,toscana,6,Italy
id23311,swindon,england,1,United Kingdom
id23312,sevilla,sevilla,2,Spain
id23313,grand marais,minnesota,7,United States
id23314,st petersburg,florida,8,United States
id23315,strasbourg,rheinlandpfalz,3,France
id23316,clermont ferrand,auvergne,6,France
id23317,seremangeerzange,Unknown,9,France
id23318,mxico,df,10,Mexico
id23319,suisun,california,8,United States
id23320,auckland,none,9,New Zealand
id23321,chicago,illinois,7,United States
id23322,leiden,southholland,6,Netherlands
id23323,west liberty,iowa,9,United States
id23324,milwaukee,wisconsin,7,United States
id23325,valencia,Unknown,3,Spain
id23326,melbourne,victoria,1,Australia
id23327,belmont,victoria,1,Australia
id23328,nerang,queensland,1,Australia
id23329,perth,western australia,9,Australia
id23330,valencia,valencia,8,Spain
id23331,sydney,new south wales,1,Australia
id23332,blue bell,pennsylvania,1,United States
id23333,bcn,bcn,4,Spain
id23334,norfolk,virginia,2,United States
id23335,collingwood,victoria,1,Australia
id23336,menden,nordrheinwestfalen,4,Germany
id23337,hammelburg,bayern,3,Germany
id23338,new york,new york,3,United States
id23339,sydney,new south wales,6,Australia
id23340,hideaway waters,queensland,2,Australia
id23341,calafell,tarragona,6,Spain
id23342,kelowna,british columbia,10,Canada
id23343,boston,massachusetts,1,United States
id23344,hervey bay,Unknown,2,Australia
id23345,bremerton,washington,1,United States
id23346,sydney,new south wales,5,Australia
id23347,kansas city,missouri,7,United States
id23348,chatswood west  nsw,new south wales,4,Australia
id23349,melbourne,victoria,10,Australia
id23350,austin,texas,10,United States
id23351,sydney,new south wales,2,Australia
id23352,pontaultcombault,seine et marne,3,France
id23353,auburn,alabama,1,United States
id23354,san diego,california,3,United States
id23355,laguna niguel,california,10,United States
id23356,perth,western australia,6,Australia
id23357,neumarkt,bayern,5,Germany
id23358,berlin,berlin,10,Germany
id23359,angola,indiana,1,United States
id23360,seaford,victoria,10,Australia
id23361,berwick,victoria,6,Australia
id23362,keith,south australia,6,Australia
id23363,london,south east,6,United Kingdom
id23364,l,england,7,France
id23365,sonoma,california,10,United States
id23366,cairns,queensland,8,Australia
id23367,wollongong,new south wales,7,Australia
id23368,yokine,western australia,7,Australia
id23369,moe,victoria,9,Australia
id23370,glen waverley,victoria,9,Australia
id23371,bedfordshire,england,3,United Kingdom
id23372,melbourne,victoria,6,Australia
id23373,sale,victoria,10,Australia
id23374,edmond,oklahoma,3,United States
id23375,melbourne,victoria,4,Australia
id23376,melbourne,victoria,5,Australia
id23377,piqua,ohio,4,United States
id23378,toronto,ontario,4,Canada
id23379,watermans bay,perth,1,Australia
id23380,adelaide,south australia,10,Australia
id23381,baton rouge,louisiana,4,United States
id23382,cranbourne,victoria,3,Australia
id23383,canberra,australian capital territory,7,Australia
id23384,darwin,northern territory,5,Australia
id23385,aberfoyle park,south australia,7,Australia
id23386,melbourne,victoria,2,Australia
id23387,mount dandenong,victoria,3,Australia
id23388,howell,michigan,4,United States
id23389,canning vale,western australia,1,Australia
id23390,melbourne,victoria,7,Australia
id23391,athens,Unknown,3,Greece
id23392,vancouver,british columbia,2,Canada
id23393,croydon,victoria,10,Australia
id23394,melbourne,victoria,4,Australia
id23395,sidney,british columbia,8,Canada
id23396,hobart,tasmania,3,Australia
id23397,santa clara,california,4,United States
id23398,st louis,missouri,4,United States
id23399,sydney,new south wales,9,Australia
id23400,alice springs,northern territory,4,Australia
id23401,redlands,california,6,United States
id23402,baulkham hills,new south wales,7,Australia
id23403,canfield,ontario,2,Afghanistan
id23404,evanston,illinois,9,United States
id23405,maffra,victoria,7,Australia
id23406,sydney,new south wales,6,Australia
id23407,aberdare,new south wales,6,Australia
id23408,newcastle,new south wales,3,Australia
id23409,inverell,new south wales,1,Australia
id23410,melbourne,victoria,7,Australia
id23411,jervis bay,australian capital territory,6,Australia
id23412,brisbane,queensland,8,Australia
id23413,magnolia,texas,10,United States
id23414,williams lake,british columbia,6,Canada
id23415,fitchburg,massachusetts,2,United States
id23416,bedfordshire,england,7,United Kingdom
id23417,blach,zrich,8,Switzerland
id23418,cairns,queensland,4,Australia
id23419,rosemount,queensland,9,Australia
id23420,chesapeake,virginia,5,United States
id23421,melbourne,victoria,2,Australia
id23422,darwin,northern territory,6,Australia
id23423,perugia,Unknown,7,Unknown
id23424,rochester,new york,8,United States
id23425,london,Unknown,9,United Kingdom
id23426,sheffield,england,8,United Kingdom
id23427,portland,oregon,4,United States
id23428,dahlenburg,niedersachsen,10,Germany
id23429,lincoln,nebraska,6,United States
id23430,austin,Unknown,10,Unknown
id23431,chesapeake,virginia,5,United States
id23432,wheaton,maryland,7,United States
id23433,alexandria,virginia,7,United States
id23434,simi valley,california,2,United States
id23435,minneapolis,minnesota,9,United States
id23436,moline,illinois,4,United States
id23437,pontarrn de guriezo,cantabria,3,Spain
id23438,somerville,massachusetts,7,United States
id23439,toronto,ontario,6,Canada
id23440,catania,sicilia,6,Italy
id23441,varde,hamburg,9,Denmark
id23442,mansfield,victoria,8,Australia
id23443,cedar park,texas,9,United States
id23444,mt druitt,new south wales,3,Australia
id23445,hastings,nebraska,7,United States
id23446,yutan,nebraska,5,United States
id23447,port macquarie,new south wales,3,Australia
id23448,atherton,california,1,United States
id23449,surrey,british columbia,4,Canada
id23450,iowa city,iowa,4,United States
id23451,red deer,alberta,2,Canada
id23452,wichita,kansas,8,United States
id23453,palmerston,Unknown,7,Canada
id23454,portland,oregon,3,United States
id23455,austin,texas,2,United States
id23456,austin,texas,5,United States
id23457,murfreesboro,tennessee,10,United States
id23458,torrance,california,9,United States
id23459,austin,texas,7,United States
id23460,austin,texas,5,United States
id23461,austin,texas,3,United States
id23462,wentworth falls,new south wales,8,Australia
id23463,boulder,colorado,1,United States
id23464,belmont,massachusetts,9,United States
id23465,austin,texas,9,United States
id23466,falmouth,maine,9,United States
id23467,irvine,california,9,United States
id23468,duncan,Unknown,8,Unknown
id23469,austin,texas,2,United States
id23470,norwich,england,10,United Kingdom
id23471,brandon,florida,5,United States
id23472,fort worth,texas,8,United States
id23473,austin,texas,10,United States
id23474,austin,texas,3,United States
id23475,austin,texas,8,United States
id23476,nepean,ontario,10,Canada
id23477,sydney,new south wales,5,Australia
id23478,sydney,new south wales,6,Australia
id23479,tilburg,noord brabant,4,Netherlands
id23480,hannover,niedersachsen,5,Germany
id23481,sydney,new south wales,8,Australia
id23482,la jolla,california,8,United States
id23483,campbell river,british columbia,2,Canada
id23484,linz,upperaustria,7,Austria
id23485,madrid,Unknown,10,Spain
id23486,brescia,lombardia,10,Italy
id23487,perth,western australia,5,Australia
id23488,augusta,georgia,9,United States
id23489,igls,tirol,5,Austria
id23490,cedar park,texas,5,United States
id23491,syracuse,indiana,5,United States
id23492,pendleton,oregon,6,United States
id23493,ravenna,emilia romagna,6,Italy
id23494,victoria,british columbia,10,Canada
id23495,delta,british columbia,1,Canada
id23496,cottonwood,arizona,1,United States
id23497,delta,british columbia,6,Canada
id23498,omaha,nebraska,10,United States
id23499,south shore,kentucky,6,United States
id23500,blairsville,georgia,2,United States
id23501,fishkill,new york,3,United States
id23502,palm springs,california,10,United States
id23503,west palm beach,florida,10,United States
id23504,lower sackville,nova scotia,6,Canada
id23505,longview,washington,5,United States
id23506,alexandria,virginia,9,United States
id23507,garden city,new york,3,United States
id23508,aventura,Unknown,8,Unknown
id23509,birmingham,alabama,2,United States
id23510,swan hills,alberta,5,Canada
id23511,las vegas,nevada,2,United States
id23512,cross river,newfoundland,2,United States
id23513,moncton,new brunswick,4,Canada
id23514,bedford,new hampshire,9,United States
id23515,kent,washington,7,United States
id23516,fairfield,california,1,United States
id23517,san frnacisco,california,5,United States
id23518,iowa city,iowa,3,United States
id23519,southaven,mississippi,2,United States
id23520,rochester,new york,5,United States
id23521,oviedo,florida,7,United States
id23522,henderson,nevada,4,United States
id23523,grove city,ohio,2,United States
id23524,verbania,piedmont,8,Italy
id23525,galloway,ohio,7,United States
id23526,charleston,south carolina,10,United States
id23527,prince rupert,british columbia,5,Canada
id23528,palma de mallorca,islas baleares,8,Spain
id23529,middletown,new jersey,9,United States
id23530,oak harbor,washington,4,United States
id23531,milwaukee,wisconsin,9,United States
id23532,nuernberg,bayern,10,Germany
id23533,chandler,arizona,10,United States
id23534,gardena,california,3,United States
id23535,east hartford,connecticut,6,United States
id23536,traralgon,victoria,4,Australia
id23537,benin city,edo state,8,Nigeria
id23538,gaithersburg,maryland,2,United States
id23539,chicago,illinois,4,United States
id23540,reading,england,4,United Kingdom
id23541,griffith,indiana,2,United States
id23542,walnut,california,9,United States
id23543,paris,paris,8,France
id23544,aztec,new mexico,7,United States
id23545,laval,quebec,4,Canada
id23546,san francisco,cordoba,5,Argentina
id23547,kuching,sarawak,10,Malaysia
id23548,vigo,pontevedra,8,Spain
id23549,ft lewis,washington,7,United States
id23550,lancaster,pennsylvania,6,United States
id23551,oswego,illinois,3,United States
id23552,detroit,michigan,1,United States
id23553,louisville,kentucky,9,United States
id23554,peterborough,ontario,3,Canada
id23555,watertown,new york,9,United States
id23556,berlin,berlin,9,Germany
id23557,levittown,new york,10,United States
id23558,gaithersburg,maryland,2,United States
id23559,colorado springs,colorado,4,United States
id23560,magalia,california,5,United States
id23561,beijing,beijing,8,China
id23562,hamburg,hamburg,1,Germany
id23563,lake forest park,Unknown,9,Unknown
id23564,dallas,texas,3,United States
id23565,ottawa,ontario,4,Canada
id23566,branford,connecticut,6,United States
id23567,coquitlam,british columbia,10,Canada
id23568,mesquite,texas,1,United States
id23569,niagara falls,ontario,9,Canada
id23570,akron,ohio,2,United States
id23571,king george,virginia,7,United States
id23572,memphis,tennessee,8,United States
id23573,chicago,illinois,3,United States
id23574,singapore,Unknown,7,Singapore
id23575,hollywood,florida,6,United States
id23576,columbus,ohio,6,United States
id23577,westerly,rhode island,7,United States
id23578,portland,oregon,1,United States
id23579,saratoga,california,1,United States
id23580,seattle,washington,1,United States
id23581,yakima,washington,8,United States
id23582,whitecourt,alberta,1,Canada
id23583,darthmouth,nova scotia,1,Canada
id23584,adams,new york,8,United States
id23585,nashville,tennessee,7,United States
id23586,meridian,idaho,4,United States
id23587,hamilton,ontario,4,Canada
id23588,berkeley,california,5,United States
id23589,akron,ohio,4,United States
id23590,wayne,michigan,2,United States
id23591,palmsprings,florida,6,United States
id23592,westminster,maryland,3,United States
id23593,lachute,quebec,2,Canada
id23594,aurora,colorado,8,United States
id23595,durand,michigan,3,United States
id23596,placentia,california,4,United States
id23597,winnipeg,Unknown,3,Unknown
id23598,scottsbluff,nebraska,9,United States
id23599,peoria heights,illinois,8,United States
id23600,st louis,missouri,10,United States
id23601,west bend,wisconsin,5,United States
id23602,ottawa,ontario,6,Canada
id23603,tampere,scotland,8,Finland
id23604,seattle,washington,10,United States
id23606,addison,texas,5,United States
id23607,barcelona,catalunya,9,Spain
id23608,tulsa,oklahoma,4,United States
id23609,augsburg,bayern,5,Germany
id23610,caloundra,queensland,7,Australia
id23611,stpetersburg,Unknown,4,Russian Federation
id23612,thornhill,ontario,8,Canada
id23613,newport,washington,1,United States
id23614,sydney,new south wales,3,Australia
id23615,giurgiu,Unknown,8,Romania
id23616,trier,rheinlandpfalz,7,Germany
id23617,fort worth,texas,9,United States
id23618,plainfield,illinois,1,United States
id23619,coraopolis,pennsylvania,5,United States
id23620,plovdiv,utah,4,Bulgaria
id23621,darmstadt,hessen,7,Germany
id23622,west hickory,pennsylvania,8,United States
id23623,london,ontario,7,Canada
id23624,humble,texas,7,United States
id23625,porto,Unknown,6,Portugal
id23626,calgary,alberta,5,Canada
id23627,bilbao,bizkaia,9,Spain
id23628,prince george,british columbia,5,Canada
id23629,yellowknife,northwest territories,4,Canada
id23630,christchurch,canterbury,1,New Zealand
id23631,niteroi,rio de janeiro,1,Brazil
id23632,los angeles,california,8,United States
id23633,barcelona,Unknown,4,Spain
id23634,st catharines,ontario,10,Canada
id23635,ic,iowa,3,United States
id23636,georgetown,ontario,5,Canada
id23637,hagen,nordrheinwestfalen,8,Germany
id23638,saarbrcken,saarland,3,Germany
id23639,auckland,auckland city,7,New Zealand
id23640,kostebrau,brandenburg,8,Germany
id23641,paris,Unknown,8,France
id23642,roselle,illinois,7,United States
id23643,hickory hills,illinois,6,United States
id23644,brewster,new york,3,United States
id23645,barstow,california,10,United States
id23646,inverness,florida,5,United States
id23647,gastonia,north carolina,3,United States
id23648,hacconby,england,3,United Kingdom
id23649,guelph,ontario,9,Canada
id23650,rome,lazio,2,Italy
id23651,fredericton,new brunswick,5,Canada
id23652,skagway,alaska,1,United States
id23653,brighton,east sussex,6,United Kingdom
id23654,newton,massachusetts,5,United States
id23655,long beach,california,5,United States
id23656,thunder bay,ontario,2,Canada
id23657,willenhall,west midlands,6,United Kingdom
id23658,olympia,washington,3,United States
id23659,danville,california,6,United States
id23660,glastonbury,england,9,United Kingdom
id23661,riverside,california,4,United States
id23662,gresham,oregon,3,United States
id23663,adelaide,south australia,6,Australia
id23664,dortmund,nordrheinwestfalen,8,Germany
id23665,las vegas,nevada,7,United States
id23666,mesa,arizona,5,United States
id23667,lisboa,Unknown,6,Unknown
id23668,badhoevedorp,Unknown,10,Netherlands
id23669,pero,lombardia,1,Italy
id23670,calgary,alberta,6,Canada
id23671,laurel,maryland,8,United States
id23672,burlington,vermont,6,United States
id23673,rock hill,south carolina,8,United States
id23674,roswell,georgia,9,United States
id23675,concordia,entre ros,8,Argentina
id23676,calgary,alberta,3,Canada
id23677,little rock,arkansas,3,United States
id23678,hamburg,hamburg,9,Germany
id23679,norrkping,alaska,10,Sweden
id23680,seattle,washington,3,United States
id23681,london,Unknown,10,United Kingdom
id23682,elk mound,wisconsin,7,United States
id23683,edmonton,alberta,10,Canada
id23684,karaj,tehran,10,"Iran, Islamic Republic of"
id23685,eldorado,arkansas,8,United States
id23686,east fallowfield,pennsylvania,5,United States
id23687,indianapolis,indiana,8,United States
id23688,hamburg,hamburg,8,Germany
id23689,edinburgh,scotland,8,United Kingdom
id23690,lansing,michigan,1,United States
id23691,muntinlupa,manila,9,Philippines
id23692,pembroke pines,florida,9,United States
id23693,corbetta,lombardia,7,Italy
id23694,orlando,florida,4,United States
id23695,la magdeleine,valle daosta,7,Italy
id23696,van nuys,california,9,United States
id23697,mlaga,andalucia,4,Spain
id23698,stuttgart,badenwuerttemberg,1,Germany
id23699,atlanta,georgia,3,United States
id23700,soest,niedersachsen,2,Netherlands
id23701,gadsden,alabama,10,United States
id23702,san diego,california,10,United States
id23703,san diego,california,4,Germany
id23704,glendale,california,5,United States
id23705,richardson,texas,1,United States
id23706,london,england,5,United Kingdom
id23707,west paterson,new jersey,10,United States
id23708,new brighton,pennsylvania,7,United States
id23709,rogersville,tennessee,7,United States
id23710,vic,Unknown,2,Spain
id23711,northeim,niedersachsen,4,Germany
id23714,binasco,lombardia,8,Italy
id23715,zlin,n,2,Czechia
id23716,cadiz,cadiz,1,Spain
id23717,so paulo,so paulo,1,Brazil
id23718,madrid,Unknown,7,Spain
id23719,petaling jaya,selangor,5,Malaysia
id23720,mra,tarragona,8,Spain
id23721,viella,asturias,8,Spain
id23722,oviedo,asturias,1,Spain
id23723,wiesbaden,hessen,5,Germany
id23725,seattle,washington,2,United States
id23726,wells,british columbia,4,Canada
id23727,sao paulo,sao paulo,9,Brazil
id23728,bologna,emilia romagna,9,Italy
id23729,olesa de montserrat,barcelona,8,Spain
id23730,orlando,florida,5,United States
id23731,huesca,huesca,5,Spain
id23732,san diego,california,6,United States
id23733,northlake,illinois,5,United States
id23734,berck sur mer,bayern,10,France
id23735,austin,texas,2,United States
id23736,palermo,sicilia,1,Italy
id23737,london,uk,4,United Kingdom
id23738,ofallon,missouri,1,United States
id23739,stirenee,quebec,6,Canada
id23740,staffs,england,2,United Kingdom
id23741,bristol,england,7,United Kingdom
id23742,kent,washington,6,United States
id23743,new york,new york,9,United States
id23744,lisboa,lisboa,5,Portugal
id23745,hawkinge,england,10,United Kingdom
id23746,rimouski,quebec,4,Canada
id23747,olesa de montserrat,catalunya,5,Spain
id23748,lisbon,lisbon,4,Portugal
id23749,florianopolis,santa catarina,8,Brazil
id23750,stockholm,Unknown,7,Sweden
id23751,gorokan,new south wales,2,Australia
id23752,carbondale,pennsylvania,3,United States
id23753,manila,manila,2,Philippines
id23754,athens,alabama,7,United States
id23755,florence,alabama,9,United States
id23756,abbotsford,british columbia,3,Canada
id23757,concord,north carolina,6,United States
id23758,san francisco,california,4,United States
id23759,seoul,Unknown,10,"Korea, Republic of"
id23760,clive,iowa,3,United States
id23761,houston,texas,3,United States
id23762,windsor,ontario,10,Canada
id23763,baltimore,maryland,4,United States
id23764,leduc,alberta,3,Canada
id23765,amberg,bayern,6,Germany
id23766,cirencester,england,9,United Kingdom
id23767,shrewsbury,pennsylvania,6,United States
id23768,saint louis,missouri,6,United States
id23769,aberystwyth,wales,5,United Kingdom
id23770,montreal,quebec,9,Canada
id23771,ennis,clare,1,Ireland
id23772,brooklyn,new york,7,United States
id23773,halfmoon bay,british columbia,4,Canada
id23774,belleville,new jersey,8,United States
id23775,garches,Unknown,5,France
id23776,gorham,maine,1,United States
id23777,lyons,michigan,2,United States
id23778,chico,california,4,United States
id23779,penzberg,bayern,8,Germany
id23780,sanford,florida,4,United States
id23781,genova,liguria,2,Italy
id23782,kbenhavn v,Unknown,5,Denmark
id23783,nottingham,england,1,United Kingdom
id23784,aberdeen,scotland,3,United Kingdom
id23785,dartmouth,nova scotia,8,Canada
id23786,auckland,Unknown,4,New Zealand
id23787,scarborough,maine,5,United States
id23788,orlando,florida,7,United States
id23789,lilburn,georgia,6,United States
id23790,louisville,kentucky,9,United States
id23791,tijuana,baja california,6,Mexico
id23792,payson,arizona,8,United States
id23793,cambridge,massachusetts,3,United States
id23794,oxnard,california,2,United States
id23795,blackburn,victoria,4,Australia
id23796,miami,florida,9,United States
id23797,kenner,louisiana,1,United States
id23798,streetman,texas,7,United States
id23799,vancouver,washington,7,United States
id23800,andover,hampshire,3,United Kingdom
id23801,fort salonga,new york,8,United States
id23802,allen park,michigan,1,United States
id23803,boston,massachusetts,3,United States
id23804,huntington beach,california,1,United States
id23805,estes park,colorado,4,United States
id23806,carrollton,texas,2,United States
id23807,walnut creek,california,3,United States
id23808,natal,rio grande do norte,3,Brazil
id23809,charleston,south carolina,8,United States
id23810,houston,texas,4,United States
id23811,morgan hill,california,1,United States
id23812,columbia,south carolina,4,United States
id23813,san francisco,california,8,United States
id23814,vancouver,washington,6,United States
id23815,carthage,new york,2,United States
id23816,sussex,new brunswick,10,Canada
id23817,morrow,georgia,1,United States
id23818,winter springs,florida,7,United States
id23819,cranfills gap,texas,10,United States
id23820,hummelstown,pennsylvania,10,United States
id23821,portland,oregon,6,United States
id23822,honolulu,hawaii,4,United States
id23823,fredericton,new brunswick,5,Canada
id23824,marion,iowa,3,United States
id23825,columbus,ohio,8,United States
